Player,Country,Games,Win rate,KDA,Avg kills,Avg deaths,Avg assists,CSM,GPM,KP%,DMG%,DPM,VSPM,Avg WPM,Avg WCPM,Avg VWPM,GD@15,CSD@15,XPD@15,FB %,FB Victim,Penta Kills,Solo Kills
Torak,,27,55.60%,3.6,4.1,2.7,5.8,9.1,433,70.10%,26.7,687,1.02,0.37,0.19,0.12,-40,3,-120,29.60%,3.70%,0,6
Tore,,18,33.30%,2.5,1.3,3.9,8.4,1.3,247,76.30%,8.1,200,3.37,1.46,0.53,0.29,204,6,55,27.80%,16.70%,0,-
Toucouille,,26,53.80%,4.1,5,2.8,6.4,8.8,442,67.10%,29,770,1,0.38,0.17,0.14,731,18,516,26.90%,7.70%,0,17
Toye,,45,37.80%,2.5,2.3,3.2,5.8,6,336,65.70%,13.9,377,1.74,0.42,0.47,0.32,-171,-2,-345,26.70%,4.40%,0,2
Tracyn,,26,53.80%,2.5,3,2.8,4.3,8.4,415,55.50%,22,584,0.83,0.28,0.16,0.08,690,12,233,23.10%,3.80%,1,22
Traffy,,8,12.50%,1.5,1,5.1,6.5,1.1,247,57.80%,8.9,208,3.49,1.69,0.55,0.29,-158,0,-263,25%,25%,0,-
Trevor,,22,31.80%,2.3,1.1,4.5,9.1,1.1,239,68%,8.8,232,2.89,1.44,0.36,0.3,-54,-1,-137,27.30%,9.10%,0,-
Trigger,,40,52.50%,4,4.5,2.6,6,9.4,449,70.30%,26.7,709,1.44,0.46,0.43,0.12,124,6,229,17.50%,5%,0,10
Trigo,,27,40.70%,2.9,3.9,2.6,3.6,8.9,406,68.50%,24.7,571,1.17,0.43,0.34,0.15,-455,-4,-307,22.20%,14.80%,1,1
Trymbi,,14,28.60%,2.7,0.4,3.4,8.6,1,232,82.40%,7.6,147,3.21,1.5,0.39,0.35,-10,1,83,35.70%,7.10%,0,-
Tsiperakos,,18,38.90%,3.1,3.5,3.1,6,8,403,70%,27.1,750,1.17,0.38,0.21,0.09,-216,-15,-422,27.80%,11.10%,0,3
Tsubasa Jr,,9,44.40%,2.4,2.4,4,7.3,5.5,327,71.10%,15.3,351,1.07,0.15,0.32,0.1,-537,-9,-432,44.40%,11.10%,0,2
Tundra,,12,33.30%,2.5,0.5,4.3,10.2,1.4,251,69.70%,9.4,198,2.74,1.3,0.27,0.38,108,6,243,41.70%,16.70%,0,-
Tundra1,,3,33.30%,2.9,0.3,2.7,7.3,1.1,231,63.90%,6.5,149,2.63,1.17,0.29,0.19,-36,0,260,0%,0%,0,-
Tutsz,,35,51.40%,5.3,4.1,1.9,6.1,8.7,421,73.90%,28.4,769,1.36,0.52,0.3,0.21,415,6,155,20%,5.70%,0,8
Twelve,,18,27.80%,2.6,1.9,2.9,5.5,7.9,371,54.40%,19,450,0.88,0.38,0.1,0.11,-392,-7,-263,22.20%,5.60%,0,2
Twiizt,,38,57.90%,3.6,1.5,3.3,10.3,1.1,257,67.90%,9.2,257,3.47,1.73,0.45,0.29,77,0,-26,21.10%,15.80%,0,2
TynX,,18,22.20%,1.9,2.2,3.9,5.4,6.2,338,67.10%,18.3,440,1.43,0.26,0.39,0.21,58,6,215,22.20%,11.10%,0,1
Typhoon,,22,50%,3,3.1,3.2,6.5,6.2,353,59.80%,16.8,426,1.47,0.29,0.36,0.2,41,-4,-120,27.30%,9.10%,0,6
Tyrin,,37,75.70%,3.4,3.8,2.6,5,8.3,415,52.30%,23.3,626,1.12,0.38,0.23,0.19,-112,0,-44,13.50%,18.90%,0,16
Tyrone,,18,55.60%,5.8,5.9,1.9,5,8.8,455,65.30%,24,622,0.88,0.32,0.24,0.06,318,-3,126,27.80%,0%,0,3
UNF0RGIVEN,,41,63.40%,6.5,4.6,1.4,4.7,10.4,471,57%,24.1,650,1.02,0.34,0.31,0.04,73,3,33,14.60%,2.40%,0,9
Ucal,,37,54.10%,4.9,4.8,2.1,5.5,9.3,451,73.10%,23.5,599,1.12,0.32,0.39,0.08,47,-,-,-,-,-,-
UmTi,,25,80%,5.9,2,2.1,10.4,5.9,351,71.10%,15.1,436,1.71,0.44,0.37,0.31,-173,-9,-305,32%,4%,0,1
Unchainedd,,14,0%,0.7,1.1,3.9,1.8,7.5,331,46.70%,20.1,345,0.49,0.26,0.12,0.02,-1209,-24,-728,7.10%,14.30%,0,1
UniqueCORN,,12,33.30%,3.1,3.3,2.6,4.8,9.2,415,71.70%,28.9,656,0.84,0.35,0.13,0.07,76,6,27,25%,8.30%,0,-
Unkn0wn5,,34,58.80%,3.3,4.1,2.9,5.5,9.5,448,57.50%,28.4,694,0.92,0.3,0.26,0.04,-39,4,16,23.50%,20.60%,0,6
Upset,,21,47.60%,6,4.8,1.4,3.5,10.1,450,71.70%,30.9,684,1.24,0.48,0.37,0.11,-202,-9,-138,19%,4.80%,0,1
VENDRICK,,12,0%,1.3,2.3,3.9,2.8,8.2,369,52.70%,24.1,535,0.7,0.31,0.15,0.08,-1269,5,-651,8.30%,8.30%,0,1
VROUM BUS,,2,0%,0.1,0,4,0.5,7.3,304,10%,33,495,0.68,0.36,0.06,0.08,-1144,-34,-923,0%,0%,0,-
Vahvel,,16,43.80%,2.4,1.1,4.6,10.1,1.4,248,69.90%,6.9,177,3.02,1.41,0.43,0.44,-142,-3,-354,31.30%,18.80%,0,-
VampirYunus,,1,100%,10,3,1,7,9,419,45.50%,20.1,473,0.73,0.36,0.13,0.03,-766,-30,-793,0%,0%,0,-
Vampire,,40,42.50%,2.7,0.6,3.6,9.3,1.1,247,73.50%,6.8,164,3.78,1.96,0.55,0.63,53,-,-,-,-,-,-
VandeR,,12,50%,2.5,0.9,3.5,7.9,1,238,57.90%,4.7,127,3.31,1.89,0.32,0.52,-187,2,-264,25%,8.30%,0,-
Varin,,12,33.30%,2.8,0.8,3.2,8,1.3,238,68.70%,8.6,173,3.03,1.45,0.38,0.38,-39,-5,-59,33.30%,0%,0,-
Vasked,,22,45.50%,2,0.6,4.6,8.4,1,236,65.70%,6.1,159,3.27,1.68,0.32,0.45,-136,1,-141,27.30%,13.60%,0,1
Vaynedeta,,29,75.90%,7.6,5.9,1.9,8.8,9.2,478,69.60%,26.6,835,1.26,0.4,0.31,0.11,430,5,325,17.20%,10.30%,0,6
Veignorem,,18,16.70%,1.7,0.4,4.3,6.9,1.7,239,63.80%,6.8,157,3.21,1.72,0.4,0.43,2,12,303,38.90%,22.20%,0,-
Venour,,36,52.80%,3.7,2.5,2,4.9,8.1,382,50.10%,18.8,471,0.88,0.3,0.16,0.09,-154,-3,-110,19.40%,5.60%,0,11
Vergil,,26,57.70%,2.6,2.8,3.3,5.9,7.2,377,46.90%,18.5,473,0.8,0.36,0.1,0.11,123,1,275,23.10%,7.70%,0,21
Vertigo,,30,60%,2.5,2.5,2.9,5,8.2,393,47.60%,19.2,526,0.92,0.38,0.12,0.13,-127,-1,25,13.30%,13.30%,0,8
Vespa,,18,27.80%,2.6,4.9,4,5.5,8.9,428,65.90%,30.1,727,1,0.36,0.28,0.08,-465,-6,-246,22.20%,11.10%,0,5
Vetheo,,10,20%,1.8,2.2,2.9,3,9.3,408,52.90%,22.5,510,1.58,0.49,0.39,0.16,192,1,-10,40%,0%,0,5
Veyytix,,2,0%,2.5,1,2,4,3.8,281,63.90%,11.6,265,2.38,1.15,0.31,0.24,-987,-22,-1346,50%,0%,0,-
Vicla,,33,48.50%,3.9,3.3,2.5,6.4,9.2,415,70.10%,27.8,679,1.33,0.47,0.35,0.21,-165,-,-,-,-,-,-
Vigil,,44,70.50%,3.5,3.9,3,6.5,8.9,459,62.60%,25.2,749,1.04,0.36,0.23,0.12,-35,-7,-163,15.90%,20.50%,1,18
Vikes,,18,33.30%,1.5,3.1,4.5,3.6,8.1,420,43.70%,22.1,629,0.75,0.33,0.08,0.06,181,3,-146,22.20%,22.20%,0,16
Viking,,4,50%,1.8,0.8,4.5,7.5,4.9,297,53.80%,10.3,209,1.47,0.38,0.34,0.23,-809,-20,-695,50%,0%,0,-
Vin,,12,50%,2.8,3.9,2.8,3.9,9.5,444,60.80%,22.8,583,1.08,0.37,0.32,0.12,-596,-6,-534,16.70%,0%,0,4
Vincenzo,,4,25%,2.7,0.8,2.8,6.8,5.8,307,68.60%,13,339,2.06,0.68,0.48,0.38,-242,-8,-185,25%,0%,0,-
Vinchi,,26,53.80%,4.4,3.8,2.4,6.7,5.9,355,65.40%,15,360,1.25,0.4,0.21,0.25,-23,-5,4,15.40%,15.40%,0,2
Violet,,35,60%,4,4.5,2.5,5.6,8.7,435,58.40%,26.1,742,0.89,0.33,0.23,0.06,155,13,249,34.30%,5.70%,1,8
Viper,,41,73.20%,6.3,4.6,1.5,4.8,10.2,462,67.80%,29.8,779,1.35,0.44,0.4,0.13,379,11,208,22%,4.90%,0,10
Visdom,,28,67.90%,4.5,1.5,3.1,12.6,1,272,72.40%,7.3,222,3.2,1.7,0.31,0.39,158,0,41,25%,10.70%,0,2
Vital,,42,38.10%,2.6,0.5,3.3,8.1,1.2,246,72.50%,7.7,182,3.58,1.67,0.6,0.42,-190,-10,-281,33.30%,9.50%,0,-
Vizicsacsi,,18,44.40%,2.4,2.4,3.1,5.1,7.5,368,52.70%,21.8,578,1.14,0.52,0.17,0.22,-272,-5,-88,16.70%,22.20%,0,6
Vladi,,21,47.60%,3.9,3.2,2,4.8,9.3,420,72%,26.9,594,1.15,0.48,0.22,0.19,-151,-7,-166,14.30%,0%,0,-
Voice,,14,21.40%,1.7,1.8,5.6,8,2.3,275,69.20%,11.5,271,2.09,0.88,0.3,0.21,50,16,125,14.30%,7.10%,0,6
Voluxa,,14,14.30%,1.4,1.6,3.9,3.8,6.7,323,40.40%,19.6,457,0.86,0.43,0.09,0.08,-735,-20,-526,0%,14.30%,0,5
Vortum,,26,65.40%,2.9,2.7,3.1,6.1,6.8,374,51.80%,19.4,512,0.83,0.32,0.12,0.07,-168,-14,-218,26.90%,3.80%,0,11
Vsta,,34,79.40%,5,1.1,2.7,12.6,1.1,268,70.50%,7.8,238,3.09,1.56,0.34,0.41,77,1,242,14.70%,17.60%,0,-
Vulcan,,20,70%,4.8,0.8,2.1,9.2,1.5,258,75.20%,8.1,194,3.22,1.66,0.35,0.42,189,6,244,45%,5%,0,-
Vzz,,33,75.80%,6.2,7.2,2.3,7.2,9.6,495,67.10%,29.4,887,1.1,0.39,0.27,0.09,943,25,716,36.40%,3%,0,14
WCD,,18,33.30%,2.1,3.3,3.7,4.4,8.5,422,51.50%,24.2,681,1.01,0.36,0.18,0.13,-147,0,-184,11.10%,5.60%,0,6
WachonBB,,16,50%,3,0.8,3.9,11.3,1.4,253,68.20%,6.9,174,3.27,1.72,0.37,0.56,54,5,24,12.50%,12.50%,0,-
Wako,,49,65.30%,6.4,4.4,1.6,5.7,9.5,449,70.50%,29.1,810,1.26,0.43,0.37,0.13,446,5,325,32.70%,2%,0,6
Wallerman,,2,0%,0.9,2,4,1.5,6.6,329,77.50%,26.8,405,0.9,0.5,0.09,0.19,-1393,-40,-932,0%,0%,0,2
Warri0r,,2,100%,3.1,4.5,3.5,6.5,6.6,356,39.30%,20,640,1.05,0.29,0.18,0.14,-976,-5,90,0%,0%,0,4
Warszi,,10,40%,4.7,4.5,2.6,7.7,8.8,419,68.90%,27.4,732,1.15,0.34,0.26,0.17,-266,0,72,10%,0%,0,2
Washidai,,22,36.40%,1.8,1.2,3.6,5.5,6.6,328,46.80%,15.6,393,1.06,0.42,0.15,0.24,-526,-10,-220,9.10%,9.10%,0,2
Watket,,16,50%,3.1,1.9,3.7,9.6,2.1,276,68.30%,10.4,243,2.4,1.1,0.3,0.28,393,20,620,31.30%,6.30%,0,1
Way,,48,77.10%,4.7,1,2.5,10.8,2,282,66.40%,7.3,209,3.16,1.64,0.43,0.44,258,8,221,31.30%,4.20%,0,2
Wayne,,50,70%,7.3,3.9,1.4,6.6,9,432,67.20%,22.2,616,1.18,0.44,0.3,0.12,-36,-4,-329,24%,6%,0,1
Wayward,,29,37.90%,1.8,2.3,3.5,4,8,375,60.20%,20.5,454,1.09,0.46,0.18,0.2,408,-,-,-,-,-,-
Wei,,34,55.90%,4.2,2.3,2.5,8.2,6.1,355,72.80%,20.5,530,1.74,0.56,0.39,0.31,-143,-,-,-,-,-,-
WeiWei,,44,54.50%,4.3,2.1,2.3,7.8,6.5,354,75.60%,17.8,436,1.76,0.47,0.44,0.3,-100,-,-,-,-,-,-
Welcom,,22,45.50%,1.8,2.2,4.1,5.3,7.5,374,57.40%,25.1,656,1.14,0.47,0.17,0.17,-79,1,31,18.20%,13.60%,0,7
White,,18,22.20%,2.7,2.2,3.4,6.9,5.2,317,75.10%,14.9,379,1.25,0.33,0.26,0.31,17,-1,-80,50%,16.70%,0,1
Whiteknight,,46,54.30%,3.8,2.4,2.5,7.4,7.1,361,55.70%,17.8,487,1.02,0.46,0.12,0.19,-255,-7,-93,13%,0%,0,9
Wildenbruch,,25,52%,2.4,1.3,5.2,11.1,1.6,270,63.60%,9,264,2.66,1.28,0.27,0.37,76,10,370,20%,20%,0,5
Willer,,50,52%,4.4,3.4,2.2,6.3,7.1,381,71.10%,17.2,448,1.74,0.44,0.44,0.4,283,10,513,24%,8%,0,6
Wilson,,2,0%,0.9,1.5,5,3,5.5,301,69%,18,361,1.18,0.34,0.27,0.16,-2066,-52,-2870,50%,0%,0,-
Wind1,,28,53.60%,3,4.1,3,4.9,8.2,426,61.40%,25.3,609,0.67,0.24,0.13,0.01,405,5,40,28.60%,14.30%,0,21
Wink,,31,41.90%,2.8,0.9,3.2,7.9,1.6,254,70.60%,6.3,145,3.64,2.1,0.43,0.61,236,-,-,-,-,-,-
Winsome,,25,64%,2.3,0.8,4.4,9.2,1.6,256,66.20%,6.1,170,3.5,1.78,0.47,0.4,57,9,215,36%,8%,0,-
Wixo,,7,42.90%,1.8,0.6,6,10.3,0.9,244,73.90%,8.5,218,2.53,1.15,0.29,0.39,-215,-6,-332,0%,42.90%,0,-
Wixxi,,17,29.40%,2.6,3,2.9,4.7,8.6,393,72.50%,29.3,680,1.24,0.41,0.34,0.12,-351,-6,-207,35.30%,5.90%,0,-
Wiz,,35,51.40%,3.8,2.8,2.7,7.5,6.1,347,74.90%,15.1,414,1.72,0.46,0.42,0.28,183,1,74,54.30%,2.90%,0,4
Wizer,,25,80%,6.2,4.1,1.8,6.8,7.6,405,61%,21.9,593,1.04,0.39,0.18,0.18,453,3,332,24%,4%,0,8
Woldjo,,14,21.40%,1.9,2.9,3.7,4.2,6.2,352,77.30%,19.9,447,0.86,0.18,0.23,0.08,-8,1,144,42.90%,7.10%,0,1
Wolorz,,4,50%,5,6.3,3,8.8,8.7,449,72.80%,29,968,0.91,0.22,0.19,0.03,-654,-6,-110,0%,0%,0,1
Woodon,,14,0%,0.7,1.5,5,2.2,7.5,343,36%,23.3,505,0.76,0.34,0.12,0.07,-881,-5,-902,14.30%,21.40%,0,9
Woody,,28,89.30%,5.2,1.3,2.4,11,1.8,286,68.30%,7.2,214,3.27,1.72,0.41,0.41,458,7,244,32.10%,10.70%,0,1
Woolite,,26,53.80%,2.7,3.5,2.8,4.3,8.9,423,58.60%,25.3,676,1.06,0.39,0.32,0.07,-378,-3,-174,30.80%,3.80%,0,2
Worst,,26,53.80%,5.4,4.5,2.1,7,8.8,441,69.70%,28.1,668,0.89,0.38,0.18,0.12,284,6,316,42.30%,7.70%,0,5
WouLou,,3,0%,0.9,1,5.3,4,7.3,346,57.50%,21.6,545,0.93,0.41,0.11,0.24,244,15,219,0%,0%,0,2
Wrongo,,14,28.60%,2.1,0.7,4.8,9.5,1.1,236,65.60%,7.5,188,3.02,1.45,0.38,0.41,-59,2,-142,28.60%,7.10%,0,1
Wufo,,24,58.30%,3.4,3.7,2.9,6.3,7.7,407,55.40%,22.3,592,0.81,0.29,0.16,0.03,459,8,641,33.30%,8.30%,0,21
Wunder,,14,28.60%,1.8,1.8,3.3,4.1,7.6,359,52.20%,21.3,443,1.07,0.48,0.15,0.16,29,4,82,7.10%,14.30%,0,4
XBY,,2,0%,0.5,0,4,2,5.4,279,75%,15.8,252,1.35,0.49,0.29,0.25,-330,-,-,-,-,-,-
XBear,,2,0%,1.4,1,4.5,5.5,0.9,220,64.10%,5.7,121,3.36,2.11,0.3,0.55,-290,-,-,-,-,-,-
XERSUS7,,11,27.30%,2.1,1,5.6,10.8,1.1,248,70.40%,7.2,179,3.08,1.47,0.4,0.43,120,5,377,27.30%,9.10%,0,-
XUN,,26,65.40%,4,3.5,2.9,8.1,7.1,382,69.60%,19.7,548,1.5,0.27,0.43,0.19,201,0,-756,3.80%,0%,0,-
XZZ,,10,30%,2.3,2.8,3.4,5.1,8.4,402,61.70%,20.8,456,1.15,0.38,0.28,0.17,-653,-,-,-,-,-,-
Xagog,,25,52%,3,4.5,4.3,8.5,6.2,389,70.10%,21.7,648,1.37,0.27,0.32,0.21,139,1,-39,16%,16%,0,5
Xavi,,14,28.60%,2,0.6,4,7.4,1.2,239,65.60%,8.9,214,3.03,1.4,0.43,0.29,-225,-6,-181,57.10%,7.10%,0,-
Xavian,,18,44.40%,4.8,4.2,2.6,8.1,7.3,407,75.10%,30.3,721,1.03,0.41,0.2,0.09,-45,-17,-152,38.90%,5.60%,0,1
Xay,,13,61.50%,4.2,7.3,3.2,6.3,9.3,485,70.20%,32.9,876,1.17,0.36,0.34,0.07,-510,-19,-230,15.40%,0%,1,5
Xelar,,14,28.60%,3.5,3.2,2,3.7,8.9,414,59.80%,22,536,0.87,0.34,0.21,0.08,-32,2,99,42.90%,0%,0,1
Xeonerr,,24,66.70%,5.1,3.1,2.5,10,6.2,374,72.80%,20.3,627,1.28,0.26,0.3,0.23,420,10,386,41.70%,8.30%,0,2
Xerxe,,43,69.80%,6.2,2.4,2,10,6.4,363,75%,17.5,471,1.34,0.28,0.26,0.21,152,5,214,44.20%,2.30%,0,2
Xiaohao,,33,48.50%,4.5,3.3,2.3,7.2,6.5,362,76.70%,16.3,398,1.75,0.45,0.42,0.27,-243,-,-,-,-,-,-
Xiaolaohu,,15,40%,2.7,2.1,3.1,6.3,8.1,385,54.80%,20.6,487,1.21,0.36,0.27,0.21,328,-,-,-,-,-,-
Xiaoxu,,33,48.50%,2.4,2.3,2.9,4.7,8.1,379,54.70%,20.1,481,0.93,0.38,0.14,0.13,-110,-,-,-,-,-,-
Xico,,18,38.90%,2.9,4.1,3.4,5.8,9,426,78%,30.3,735,1.18,0.48,0.25,0.18,-114,-1,-156,16.70%,11.10%,0,4
Xicor,,18,33.30%,3.3,5.7,3.4,5.7,9.2,457,78.90%,31.7,837,1.1,0.39,0.29,0.08,469,6,224,22.20%,0%,1,2
XnS,,33,51.50%,5.1,3.2,2.2,7.9,6.8,377,73%,25.3,611,1.33,0.23,0.36,0.18,215,11,384,33.30%,9.10%,0,1
XoNix,,13,46.20%,3.2,2.9,2.7,5.8,8.7,411,61.20%,26.9,643,1.1,0.4,0.17,0.16,242,8,348,23.10%,7.70%,0,3
Xoska,,23,43.50%,3,3.1,2.6,4.6,8.9,409,57.60%,22,510,1.16,0.48,0.21,0.17,-512,-8,-319,21.70%,8.70%,0,3
YSKM,,25,52%,2.5,2.6,3.1,5,7.9,383,52.10%,19.3,456,0.9,0.31,0.17,0.11,-321,-,-,-,-,-,-
Yagao,,38,63.20%,3.7,3.5,2.4,5.4,9,435,59.20%,24.6,645,1.38,0.44,0.34,0.12,160,-,-,-,-,-,-
Yakkey,,13,46.20%,6.6,4.8,1.4,4.2,10.3,459,63.10%,24.3,597,1.18,0.43,0.26,0.16,190,16,208,38.50%,7.70%,0,-
Yampi,,18,44.40%,2.5,2.2,3.3,6.2,5.5,327,71.80%,17.2,400,1.44,0.35,0.32,0.28,52,2,32,27.80%,16.70%,0,2
Yanjee,,21,42.90%,2.9,3.2,3,5.6,6.4,365,72.60%,16,376,1.3,0.26,0.34,0.15,-229,1,-200,19%,4.80%,0,4
Yanxiang,,15,33.30%,2.8,1.8,2.9,6.1,6.2,336,79.10%,19.1,448,1.57,0.49,0.35,0.3,-162,-,-,-,-,-,-
Yashiro,,22,63.60%,3.7,6.5,3.2,5.4,8.7,464,63.60%,26.7,835,0.89,0.31,0.21,0.09,184,9,89,40.90%,9.10%,0,6
Yeon,,25,80%,6.7,5.3,1.7,6,9.7,469,62.30%,28.1,824,1.26,0.42,0.35,0.19,543,18,607,32%,0%,0,3
Yeti,,14,28.60%,1.7,2.4,2.9,2.7,8,384,50.10%,24.3,537,0.95,0.39,0.14,0.14,-76,4,244,21.40%,14.30%,0,11
Yike,,43,67.40%,3.9,2.3,2.8,8.9,6.2,360,70.40%,17.2,504,1.5,0.34,0.35,0.24,-18,-3,-119,34.90%,7%,0,6
Yitek,,14,35.70%,3.4,1.1,3.3,10,1,248,80.20%,7.2,159,2.86,1.34,0.36,0.31,-56,1,-141,35.70%,7.10%,0,-
Yoangi,,4,0%,1.2,2.3,3.5,2,9.5,402,57.50%,25.4,530,0.93,0.34,0.31,0.06,-254,-3,-222,0%,0%,0,-
Yohan1,,14,28.60%,3,4.6,3.1,4.9,7.1,389,78.80%,20.6,459,1.28,0.34,0.29,0.18,196,0,166,28.60%,21.40%,0,2
Yojin,,2,0%,1,1,4,3,8.7,369,60.20%,22.6,458,0.91,0.23,0.43,0.08,-582,-4,-549,0%,50%,0,-
Yoshino,,33,30.30%,2.1,2.3,3.3,4.5,7.2,356,52.10%,19.7,482,1.09,0.46,0.23,0.2,-289,-7,-136,12.10%,15.20%,0,12
Young,,31,41.90%,3.7,4.4,2.6,5.4,8.6,417,64.30%,24.7,621,1.04,0.4,0.2,0.15,52,-4,67,16.10%,6.50%,0,6
YoungJae,,35,14.30%,3.2,2,2.4,5.9,6.3,331,75%,19,426,1.81,0.58,0.41,0.38,-288,-7,-306,31.40%,5.70%,0,2
Yuekai,,35,37.10%,4.3,3.7,2,4.8,9.3,442,62.20%,27.4,611,1.17,0.47,0.26,0.15,80,-,-,-,-,-,-
Yuhi,,28,39.30%,3.5,3.1,2.5,5.7,8.7,406,63.70%,22.8,550,1.25,0.44,0.32,0.17,-341,0,-3,28.60%,14.30%,0,-
Yukii,,26,53.80%,2.4,0.8,4.5,10.1,1.2,252,63.50%,6.2,162,3.82,2.02,0.55,0.64,-131,-6,-210,19.20%,19.20%,0,-
Yukino,,31,41.90%,3.7,2.6,2.9,8.1,6,340,68.90%,18.7,477,1.2,0.28,0.29,0.24,-40,-4,-231,41.90%,3.20%,0,3
Yume,,7,28.60%,1.4,0,5.7,8,0.9,230,63.70%,5.6,154,3.33,1.94,0.27,0.66,-408,-2,-340,28.60%,28.60%,0,-
Yupps,,18,44.40%,1.7,2.7,3.4,3.2,7.6,371,52.30%,22.2,509,1.08,0.46,0.17,0.24,-403,-4,-73,16.70%,0%,0,6
Yursan,,6,66.70%,2.5,0.7,4.3,10.2,1,251,74.40%,7.5,193,3.49,2.1,0.38,0.6,-129,-14,-202,50%,16.70%,0,-
Yusah,,32,50%,4.1,2.7,2.8,8.6,6,346,69.80%,16.1,411,1.37,0.37,0.31,0.31,-117,-4,-27,31.30%,9.40%,0,2
Yutapon,,42,64.30%,6.2,4.4,2.1,8.4,8.1,440,70.30%,25.1,723,1.34,0.38,0.4,0.07,213,-10,-6,26.20%,7.10%,1,3
Yuuji,,23,87%,7.3,4.5,1.9,9.4,7.6,421,73.40%,21.7,676,1.42,0.33,0.33,0.2,535,13,671,34.80%,0%,0,7
ZD1,,21,47.60%,2.9,3,3,5.8,7.9,387,55.20%,20.5,513,0.91,0.34,0.12,0.11,109,5,147,19%,14.30%,0,10
ZOEN,,40,52.50%,2.5,2.7,3.2,5.2,7.1,371,50.50%,17.2,439,1.08,0.39,0.22,0.18,-304,-9,-222,5%,17.50%,0,9
ZUIAN,,15,26.70%,1.3,1.7,4.6,4.5,6.6,335,45.90%,20.8,525,1.08,0.39,0.18,0.2,-509,-,-,-,-,-,-
ZaZee,,18,33.30%,2.9,3.1,2.8,5.1,9,413,62.50%,25.2,644,1.18,0.45,0.26,0.19,-325,-7,-351,11.10%,5.60%,0,4
Zamudo,,23,87%,2.7,3.9,3.7,6,7.6,409,51.90%,22.5,703,0.86,0.26,0.17,0.08,302,11,311,13%,13%,0,16
Zamulek,,32,59.40%,5.7,5,1.8,5.6,9,442,63.70%,29.4,771,1.33,0.47,0.3,0.13,275,11,224,18.80%,6.30%,0,4
Zanzarah,,30,60%,2.9,1.8,3.6,8.9,5.4,332,69.10%,14.2,396,1.31,0.36,0.26,0.29,-116,-3,-15,30%,13.30%,0,2
Zapdo,,20,45%,3.1,3.1,4,9,5.6,344,71%,13.9,385,1.32,0.36,0.23,0.32,136,-2,-38,20%,15%,0,2
Zaremba,,28,64.30%,3.2,0.9,4.2,12.4,1.1,252,72%,7.4,201,3.28,1.81,0.33,0.46,47,2,239,42.90%,25%,0,1
Zdz,,34,35.30%,1.9,2.4,3.9,5,7.3,362,54.80%,19.1,466,1.03,0.36,0.21,0.21,-259,-,-,-,-,-,-
Zeiss,,2,0%,1.3,1.5,4.5,4.5,4.7,305,58.50%,17.1,325,0.94,0.28,0.17,0.11,-706,-20,-589,0%,0%,0,1
Zeka,,41,73.20%,5.7,3.7,1.5,4.9,9.8,456,62%,26.8,675,1.35,0.51,0.33,0.19,312,5,150,26.80%,2.40%,0,10
ZekaS,,23,56.50%,3.1,3.5,3,6,7.7,384,62.10%,24.3,578,1,0.38,0.17,0.2,-153,-2,-213,21.70%,8.70%,0,10
Zemnas,,8,37.50%,2.2,2.1,3.1,4.9,7.9,368,51%,19.5,466,0.8,0.31,0.13,0.14,-1008,-15,-449,12.50%,12.50%,0,2
Zephyr,,42,35.70%,2.5,2.1,3.4,6.5,6,337,70.60%,16.4,439,1.58,0.45,0.37,0.34,-178,-2,3,23.80%,9.50%,0,2
Zest,,47,53.20%,3,3.6,2.9,5.1,8.7,434,54.30%,24.7,647,1.06,0.37,0.19,0.1,617,10,257,14.90%,6.40%,0,17
Zeus,,58,60.30%,2.9,2.9,2.7,4.9,8.1,398,58.70%,22.1,539,1.11,0.39,0.2,0.19,288,7,23,17.20%,15.50%,1,11
Zeyzal,,16,25%,2.2,0.8,3.8,7.7,1,233,71.90%,7.6,176,3.15,1.68,0.34,0.47,-101,-13,-197,31.30%,12.50%,0,1
Zhangsid,,21,33.30%,3.4,4.3,2.6,4.5,8.8,427,60.50%,25,675,1.1,0.4,0.25,0.12,294,3,88,0%,19%,0,7
Zhovy,,21,47.60%,2.5,4.9,4.3,6,8.8,450,62.30%,29.8,827,0.79,0.26,0.18,0.06,214,5,75,33.30%,33.30%,0,22
Zhuo,,54,46.30%,2.8,0.8,3.2,8.3,1.8,252,63.40%,7,188,3.6,1.87,0.49,0.49,34,-,-,-,-,-,-
Zicssi,,27,44.40%,2.4,2.7,3.8,6.3,6.1,351,69.10%,17.1,402,1.35,0.33,0.35,0.25,38,-2,-59,44.40%,7.40%,0,4
Zika,,44,54.50%,3.2,2.9,2.5,5.1,8,387,56.40%,20.1,501,1,0.33,0.21,0.15,-37,-,-,-,-,-,-
Zilax,,2,0%,2,2,4,6,8.1,373,78.60%,32.4,592,0.86,0.33,0.12,0.2,-867,-18,-858,0%,0%,0,-
Zimba,,13,23.10%,2.2,0.5,4.8,10.2,1.1,228,72.20%,7.1,197,2.98,1.52,0.28,0.35,-127,-8,-190,23.10%,15.40%,0,1
Zinie,,48,77.10%,4.1,5,2.6,5.9,9.2,463,63.70%,29.3,843,1.18,0.44,0.28,0.18,122,-3,83,20.80%,10.40%,0,25
Zoelys,,10,20%,1.3,0.7,4.6,5.3,1.4,224,57.60%,7.7,160,3.25,1.78,0.42,0.38,-144,2,-220,10%,10%,0,-
